player_id,register_date,days_since_register,last_login_days_ago,segment,is_payer,total_payment,avg_session_minutes,restaurant_level,collection_progress,vip_preference_score,event_sensitivity,churn_risk_score
P00281,2025-07-25,235,2,high_value_payers,True,145.79,67.1,47,0.889,0.9,0.619,0.093
P00282,2026-03-06,11,0,new_players,False,0.0,18.2,3,0.023,0.226,0.582,0.405
P00283,2026-01-27,49,31,churn_risk_players,False,0.0,10.9,10,0.448,0.306,0.719,0.844
P00284,2026-01-06,70,32,churn_risk_players,False,0.0,7.5,6,0.27,0.192,0.848,0.983
P00285,2025-03-26,356,43,churn_risk_players,False,0.0,13.3,19,0.44,0.412,0.853,0.885
P00286,2025-08-09,220,0,high_value_payers,True,223.84,52.4,46,0.884,0.923,0.608,0.078
P00287,2025-06-25,265,5,returning_players,False,0.0,36.2,12,0.393,0.372,0.852,0.409
P00288,2025-03-24,358,9,returning_players,True,10.53,37.3,24,0.685,0.261,0.709,0.344
P00289,2025-06-30,260,9,returning_players,False,0.0,33.5,17,0.672,0.47,0.765,0.428
P00290,2026-01-25,51,3,active_non_payers,False,0.0,49.5,30,0.836,0.174,0.505,0.08
P00291,2025-09-22,176,0,active_non_payers,False,0.0,76.7,32,0.945,0.222,0.656,0.139
P00292,2025-04-11,340,2,high_value_payers,True,267.98,74.9,33,0.983,0.97,0.589,0.061
P00293,2025-11-22,115,43,churn_risk_players,False,0.0,20.5,10,0.429,0.248,0.781,0.948
P00294,2025-06-23,267,9,returning_players,False,0.0,34.2,18,0.525,0.43,0.879,0.475
P00295,2025-07-14,246,35,churn_risk_players,False,0.0,7.6,12,0.346,0.313,0.722,0.962
P00296,2025-02-14,396,1,high_value_payers,True,139.55,65.8,42,0.898,0.941,0.489,0.061
P00297,2025-09-10,188,42,churn_risk_players,False,0.0,14.5,9,0.162,0.224,0.811,0.877
P00298,2025-08-04,225,2,active_non_payers,False,0.0,84.6,26,0.866,0.257,0.55,0.243
P00299,2026-03-11,6,0,new_players,False,0.0,15.3,4,0.059,0.178,0.492,0.304
P00300,2025-05-08,313,9,churn_risk_players,True,14.06,7.5,10,0.242,0.337,0.859,0.939
P00301,2025-08-22,207,0,high_value_payers,True,80.33,80.0,49,0.988,0.975,0.471,0.113
P00302,2026-03-16,1,1,new_players,False,0.0,22.0,4,0.036,0.158,0.436,0.335
P00303,2025-04-21,330,0,high_value_payers,True,233.21,60.5,50,0.815,0.976,0.505,0.086
P00304,2025-11-18,119,9,returning_players,False,0.0,29.4,13,0.488,0.343,0.873,0.329
P00305,2026-03-10,7,0,new_players,False,0.0,20.2,5,0.033,0.248,0.424,0.243
P00306,2025-08-13,216,3,active_non_payers,False,0.0,77.4,24,0.914,0.216,0.795,0.228
P00307,2025-12-29,78,13,churn_risk_players,False,0.0,15.6,11,0.32,0.129,0.782,0.976
P00308,2025-03-22,360,1,high_value_payers,True,272.98,64.2,43,0.909,0.985,0.664,0.077
P00309,2026-03-09,8,0,new_players,False,0.0,15.2,3,0.107,0.132,0.448,0.355
P00310,2025-10-15,153,1,active_non_payers,False,0.0,87.1,27,0.886,0.227,0.612,0.177
P00311,2025-03-17,365,32,churn_risk_players,False,0.0,14.1,21,0.41,0.242,0.721,0.83
P00312,2025-11-24,113,34,churn_risk_players,False,0.0,10.4,8,0.334,0.237,0.795,0.876
P00313,2025-06-03,287,34,churn_risk_players,False,0.0,9.8,14,0.28,0.349,0.682,0.82
P00314,2025-03-06,376,2,high_value_payers,True,345.94,70.8,45,0.974,0.907,0.542,0.073
P00315,2026-03-11,6,4,new_players,False,0.0,28.4,4,0.116,0.264,0.543,0.339
P00316,2025-05-19,302,1,high_value_payers,True,316.2,84.6,49,0.97,0.941,0.588,0.048
P00317,2025-08-27,202,1,active_non_payers,False,0.0,63.1,18,0.832,0.368,0.79,0.15
P00318,2025-07-14,246,1,high_value_payers,True,64.57,81.6,49,0.874,0.942,0.534,0.068
P00319,2025-09-05,193,2,high_value_payers,True,231.49,64.4,36,0.924,0.977,0.596,0.078
P00320,2025-12-08,99,0,active_non_payers,False,0.0,78.9,21,0.628,0.126,0.667,0.157
P00321,2025-04-26,325,1,high_value_payers,True,55.31,52.9,45,0.834,0.906,0.654,0.059
P00322,2025-08-12,217,3,active_non_payers,False,0.0,80.8,31,0.756,0.397,0.688,0.185
P00323,2025-09-17,181,1,active_non_payers,False,0.0,52.9,19,0.736,0.223,0.7,0.15
P00324,2025-06-18,272,28,churn_risk_players,False,0.0,8.4,10,0.348,0.319,0.781,0.97
P00325,2025-02-25,385,2,high_value_payers,True,150.6,72.7,46,0.913,0.943,0.564,0.042
P00326,2025-11-07,130,1,high_value_payers,True,117.4,36.8,47,0.971,0.959,0.587,0.141
P00327,2025-09-24,174,2,active_non_payers,False,0.0,77.4,13,0.805,0.135,0.449,0.107
P00328,2025-08-04,225,39,churn_risk_players,False,0.0,13.5,9,0.577,0.171,0.877,0.784
P00329,2025-10-16,152,20,churn_risk_players,False,0.0,16.5,12,0.262,0.32,0.76,0.972
P00330,2026-01-03,73,1,active_non_payers,False,0.0,62.7,26,0.842,0.189,0.716,0.09
P00331,2026-03-14,3,2,new_players,False,0.0,19.0,1,0.115,0.328,0.504,0.38
P00332,2025-12-22,85,0,active_non_payers,False,0.0,62.4,23,0.648,0.205,0.535,0.11
P00333,2026-03-09,8,4,new_players,False,0.0,26.6,3,0.139,0.186,0.529,0.366
P00334,2025-04-20,331,2,returning_players,False,0.0,35.5,14,0.658,0.416,0.846,0.428
P00335,2025-08-24,205,15,churn_risk_players,True,25.05,9.3,12,0.384,0.154,0.875,0.941
P00336,2025-08-05,224,0,active_non_payers,False,0.0,62.7,27,0.622,0.302,0.672,0.148
P00337,2025-10-03,165,3,active_non_payers,False,0.0,69.0,26,0.844,0.172,0.712,0.125
P00338,2025-11-17,120,0,high_value_payers,True,279.44,70.2,45,0.936,0.939,0.642,0.083
P00339,2025-11-05,132,0,active_non_payers,False,0.0,65.8,23,0.689,0.239,0.664,0.133
P00340,2025-12-28,79,1,active_non_payers,False,0.0,73.7,22,0.941,0.211,0.704,0.083
P00341,2025-11-23,114,2,active_non_payers,False,0.0,61.2,26,0.655,0.261,0.605,0.173
P00342,2025-07-04,256,44,churn_risk_players,False,0.0,11.8,18,0.491,0.136,0.761,0.873
P00343,2025-07-20,240,3,active_non_payers,False,0.0,84.8,31,0.902,0.375,0.503,0.137
P00344,2025-05-30,291,2,high_value_payers,True,360.61,74.6,44,0.863,0.98,0.469,0.083
P00345,2025-08-12,217,43,churn_risk_players,False,0.0,8.6,13,0.381,0.155,0.754,0.974
P00346,2026-03-14,3,1,new_players,False,0.0,23.7,2,0.042,0.21,0.48,0.461
P00347,2026-01-24,52,3,active_non_payers,False,0.0,66.2,34,0.78,0.215,0.618,0.075
P00348,2025-02-21,389,44,churn_risk_players,False,0.0,18.1,12,0.306,0.317,0.872,0.885
P00349,2025-11-12,125,2,high_value_payers,True,150.87,75.5,35,0.958,0.985,0.481,0.113
P00350,2025-09-19,179,0,active_non_payers,False,0.0,84.5,33,0.836,0.197,0.714,0.108
P00351,2025-12-24,83,27,churn_risk_players,False,0.0,8.7,13,0.419,0.284,0.787,0.967
P00352,2025-09-01,197,2,returning_players,True,84.89,37.7,17,0.547,0.417,0.761,0.437
P00353,2026-03-04,13,2,new_players,False,0.0,10.2,3,0.094,0.18,0.553,0.33
P00354,2026-03-10,7,1,new_players,True,2.7,21.7,3,0.036,0.15,0.44,0.276
P00355,2025-07-11,249,18,churn_risk_players,False,0.0,21.3,9,0.191,0.169,0.833,0.975
P00356,2025-08-25,204,3,active_non_payers,False,0.0,78.8,33,0.948,0.226,0.681,0.171
P00357,2026-01-25,51,3,active_non_payers,False,0.0,57.7,24,0.75,0.263,0.713,0.139
P00358,2025-09-17,181,2,active_non_payers,False,0.0,69.0,21,0.858,0.144,0.588,0.131
P00359,2025-02-16,394,12,churn_risk_players,False,0.0,13.6,12,0.317,0.173,0.895,0.966
P00360,2025-05-15,306,3,returning_players,False,0.0,45.9,24,0.384,0.409,0.877,0.333
P00361,2025-03-24,358,11,returning_players,False,0.0,43.6,14,0.431,0.641,0.889,0.414
P00362,2025-09-15,183,3,active_non_payers,False,0.0,68.6,27,0.834,0.251,0.761,0.072
P00363,2025-07-24,236,3,active_non_payers,False,0.0,63.7,19,0.766,0.149,0.801,0.164
P00364,2025-01-03,438,1,high_value_payers,True,210.21,54.2,49,0.971,0.982,0.689,0.05
P00365,2025-09-25,173,3,active_non_payers,False,0.0,72.5,24,0.748,0.253,0.622,0.18
P00366,2025-07-02,258,2,high_value_payers,True,134.98,71.0,49,0.975,0.781,0.687,0.049
P00367,2025-10-31,137,1,high_value_payers,True,164.89,71.0,42,0.884,0.985,0.51,0.077
P00368,2025-08-26,203,10,churn_risk_players,False,0.0,14.2,15,0.344,0.19,0.809,0.921
P00369,2025-08-15,214,2,active_non_payers,False,0.0,67.5,22,0.87,0.246,0.553,0.166
P00370,2025-12-14,93,8,returning_players,True,53.18,33.4,20,0.525,0.345,0.803,0.325
P00371,2025-09-01,197,9,returning_players,True,30.95,39.5,16,0.385,0.578,0.939,0.28
P00372,2025-07-30,230,1,high_value_payers,True,113.94,42.5,49,0.868,0.94,0.441,0.095
P00373,2025-05-23,298,6,returning_players,False,0.0,46.0,25,0.514,0.371,0.791,0.427
P00374,2026-03-15,2,2,new_players,True,4.77,15.4,5,0.085,0.259,0.467,0.48
P00375,2025-12-10,97,1,returning_players,False,0.0,47.6,22,0.702,0.44,0.945,0.292
P00376,2025-07-18,242,29,churn_risk_players,False,0.0,11.7,15,0.376,0.273,0.838,0.957
P00377,2025-07-05,255,0,high_value_payers,True,95.69,87.1,48,0.956,0.905,0.623,0.081
P00378,2025-09-07,191,5,returning_players,True,2.86,42.3,16,0.634,0.53,0.867,0.35
P00379,2026-03-12,5,0,new_players,False,0.0,15.8,3,0.062,0.136,0.533,0.427
P00380,2026-03-12,5,2,new_players,False,0.0,13.7,3,0.092,0.141,0.601,0.274
P00381,2026-02-18,27,3,active_non_payers,False,0.0,79.9,16,0.803,0.245,0.586,0.272
P00382,2025-12-03,104,2,active_non_payers,False,0.0,83.7,23,0.766,0.354,0.69,0.085
P00383,2025-08-11,218,6,returning_players,False,0.0,20.8,18,0.507,0.483,0.913,0.419
P00384,2025-04-18,333,7,returning_players,True,9.75,31.9,19,0.412,0.569,0.898,0.402
P00385,2026-03-05,12,1,new_players,False,0.0,18.4,3,0.029,0.205,0.437,0.468
P00386,2025-10-14,154,1,high_value_payers,True,221.58,56.4,41,0.947,0.852,0.596,0.086
P00387,2025-08-05,224,17,churn_risk_players,False,0.0,8.5,13,0.18,0.234,0.835,0.93
P00388,2025-09-03,195,3,active_non_payers,False,0.0,74.4,26,0.732,0.281,0.786,0.086
P00389,2026-01-05,71,2,active_non_payers,False,0.0,78.7,28,0.798,0.281,0.745,0.173
P00390,2026-01-07,69,11,returning_players,False,0.0,38.1,16,0.558,0.385,0.777,0.458
P00391,2025-11-15,122,2,high_value_payers,True,87.29,60.6,29,0.981,0.913,0.562,0.033
P00392,2025-10-18,150,20,churn_risk_players,False,0.0,13.6,9,0.368,0.256,0.817,0.762
P00393,2025-08-01,228,10,returning_players,False,0.0,41.0,23,0.554,0.339,0.954,0.397
P00394,2025-12-22,85,1,returning_players,False,0.0,34.5,13,0.592,0.404,0.936,0.316
P00395,2026-01-16,60,2,active_non_payers,False,0.0,77.0,29,0.934,0.129,0.717,0.192
P00396,2025-11-26,111,2,active_non_payers,False,0.0,58.3,28,0.868,0.269,0.764,0.097
P00397,2025-11-21,116,2,active_non_payers,False,0.0,72.8,32,0.742,0.211,0.676,0.198
P00398,2025-08-31,198,4,returning_players,False,0.0,41.2,15,0.492,0.652,0.859,0.369
P00399,2026-03-15,2,2,new_players,False,0.0,18.4,4,0.079,0.226,0.569,0.331
P00400,2026-03-06,11,4,new_players,False,0.0,21.0,5,0.075,0.232,0.421,0.432
P00401,2025-09-06,192,2,returning_players,True,34.65,37.3,12,0.586,0.504,0.912,0.341
P00402,2025-06-02,288,1,high_value_payers,True,276.51,65.0,46,0.936,0.96,0.404,0.045
P00403,2025-03-21,361,30,churn_risk_players,False,0.0,6.4,12,0.392,0.39,0.722,0.84
P00404,2025-02-17,393,38,churn_risk_players,False,0.0,12.0,13,0.421,0.291,0.737,0.873
P00405,2025-10-07,161,3,active_non_payers,False,0.0,46.0,19,0.866,0.158,0.696,0.097
P00406,2026-03-14,3,1,new_players,False,0.0,18.2,3,0.056,0.187,0.448,0.501
P00407,2026-01-11,65,0,active_non_payers,False,0.0,74.5,16,0.894,0.357,0.743,0.127
P00408,2025-11-03,134,0,high_value_payers,True,215.01,73.9,39,0.86,0.976,0.429,0.099
P00409,2026-01-09,67,8,returning_players,False,0.0,26.0,20,0.653,0.476,0.798,0.354
P00410,2026-03-05,12,1,new_players,False,0.0,20.4,2,0.035,0.206,0.415,0.468
P00411,2025-07-05,255,2,high_value_payers,True,152.67,56.5,46,0.965,0.95,0.521,0.048
P00412,2025-07-23,237,3,active_non_payers,False,0.0,86.0,31,0.864,0.46,0.68,0.083
P00413,2026-01-09,67,3,returning_players,True,66.13,36.5,23,0.606,0.544,0.952,0.294
P00414,2025-01-10,431,0,high_value_payers,True,56.39,67.8,48,0.909,0.968,0.528,0.092
P00415,2025-09-22,176,37,churn_risk_players,False,0.0,10.1,7,0.427,0.326,0.718,0.95
P00416,2025-03-04,378,24,churn_risk_players,True,25.64,8.5,8,0.327,0.351,0.73,0.989
P00417,2026-03-04,13,3,new_players,False,0.0,14.8,1,0.052,0.193,0.383,0.554
P00418,2025-11-29,108,1,active_non_payers,False,0.0,75.3,28,0.874,0.177,0.67,0.092
P00419,2025-02-11,399,33,churn_risk_players,False,0.0,16.5,10,0.274,0.287,0.899,0.961
P00420,2025-06-07,283,39,churn_risk_players,True,23.36,8.8,8,0.348,0.285,0.581,0.881
P00421,2025-11-08,129,2,active_non_payers,False,0.0,75.5,32,0.779,0.308,0.57,0.149
P00422,2026-03-10,7,2,new_players,False,0.0,16.7,4,0.061,0.267,0.541,0.321
P00423,2025-08-31,198,3,active_non_payers,False,0.0,86.8,32,0.721,0.14,0.735,0.087
P00424,2025-07-27,233,1,high_value_payers,True,125.77,46.2,43,0.944,0.974,0.646,0.058
P00425,2025-02-12,398,22,churn_risk_players,False,0.0,11.0,14,0.419,0.319,0.843,0.958
P00426,2026-02-02,43,20,churn_risk_players,False,0.0,13.5,11,0.302,0.231,0.64,0.83
P00427,2025-03-04,378,2,high_value_payers,True,109.8,58.2,37,0.886,0.958,0.48,0.057
P00428,2026-03-15,2,1,new_players,False,0.0,19.3,2,0.071,0.197,0.479,0.409
P00429,2025-07-24,236,15,churn_risk_players,False,0.0,16.0,9,0.607,0.163,0.687,0.863
P00430,2025-02-14,396,40,churn_risk_players,True,10.13,9.5,7,0.322,0.385,0.614,0.932
P00431,2025-09-30,168,5,returning_players,False,0.0,22.9,22,0.597,0.322,0.948,0.34
P00432,2025-09-21,177,2,active_non_payers,False,0.0,54.8,29,0.949,0.337,0.713,0.235
P00433,2026-03-12,5,4,new_players,False,0.0,15.8,1,0.067,0.097,0.466,0.387
P00434,2025-12-08,99,3,active_non_payers,False,0.0,82.2,28,0.862,0.298,0.783,0.146
P00435,2026-01-06,70,32,churn_risk_players,True,19.57,8.4,12,0.311,0.302,0.735,0.872
P00436,2025-11-09,128,3,active_non_payers,False,0.0,88.8,34,0.849,0.301,0.759,0.119
P00437,2025-12-17,90,2,active_non_payers,False,0.0,57.6,26,0.925,0.154,0.651,0.32
P00438,2025-08-09,220,6,returning_players,False,0.0,31.3,20,0.409,0.552,0.901,0.477
P00439,2026-03-15,2,1,new_players,False,0.0,14.9,2,0.089,0.206,0.566,0.246
P00440,2025-08-23,206,0,active_non_payers,False,0.0,74.6,34,0.798,0.163,0.796,0.172
P00441,2025-12-06,101,1,active_non_payers,False,0.0,52.0,23,0.776,0.327,0.578,0.169
P00442,2025-09-06,192,2,active_non_payers,False,0.0,46.0,22,0.77,0.205,0.56,0.167
P00443,2025-02-26,384,15,churn_risk_players,True,13.09,11.4,13,0.301,0.233,0.811,0.965
P00444,2026-03-04,13,3,new_players,True,13.42,18.8,2,0.028,0.223,0.421,0.223
P00445,2026-03-15,2,1,new_players,False,0.0,18.2,3,0.098,0.196,0.456,0.409
P00446,2026-02-01,44,3,active_non_payers,False,0.0,80.6,19,0.712,0.177,0.64,0.263
P00447,2026-01-21,55,1,active_non_payers,False,0.0,74.3,30,0.573,0.229,0.725,0.237
P00448,2025-10-24,144,2,active_non_payers,False,0.0,75.9,23,0.817,0.149,0.802,0.188
P00449,2026-03-06,11,0,new_players,True,6.29,14.8,2,0.039,0.122,0.45,0.441
P00450,2025-12-26,81,1,returning_players,False,0.0,32.5,17,0.702,0.381,0.834,0.394
P00451,2026-03-08,9,0,new_players,False,0.0,14.9,2,0.073,0.23,0.593,0.317
P00452,2025-11-30,107,41,churn_risk_players,False,0.0,10.5,13,0.329,0.441,0.663,0.893
P00453,2025-11-10,127,4,returning_players,True,49.12,39.4,26,0.653,0.386,0.927,0.28
P00454,2025-08-20,209,19,churn_risk_players,False,0.0,9.7,13,0.262,0.334,0.723,0.969
P00455,2026-03-03,14,0,new_players,False,0.0,23.6,2,0.027,0.216,0.529,0.361
P00456,2026-03-14,3,2,new_players,True,7.84,11.0,5,0.064,0.233,0.592,0.468
P00457,2025-09-28,170,3,returning_players,False,0.0,40.6,23,0.616,0.656,0.976,0.423
P00458,2025-08-17,212,0,high_value_payers,True,71.59,86.4,48,0.912,0.931,0.554,0.106
P00459,2026-03-04,13,0,new_players,False,0.0,19.4,4,0.121,0.278,0.47,0.333
P00460,2026-03-12,5,1,new_players,False,0.0,19.6,4,0.084,0.306,0.597,0.277
P00461,2025-07-09,251,0,high_value_payers,True,77.25,78.1,38,0.958,0.836,0.519,0.082
P00462,2025-05-08,313,26,churn_risk_players,False,0.0,17.4,11,0.37,0.313,0.825,0.867
P00463,2026-03-13,4,3,new_players,True,0.31,12.9,3,0.05,0.237,0.561,0.302
P00464,2025-03-30,352,25,churn_risk_players,False,0.0,13.9,12,0.312,0.158,0.83,0.847
P00465,2025-07-19,241,24,churn_risk_players,False,0.0,20.2,21,0.388,0.395,0.689,0.729
P00466,2026-01-23,53,45,churn_risk_players,False,0.0,7.0,5,0.289,0.376,0.825,0.798
P00467,2025-11-29,108,22,churn_risk_players,False,0.0,20.0,16,0.291,0.195,0.63,0.936
P00468,2026-03-15,2,2,new_players,False,0.0,17.9,3,0.113,0.34,0.565,0.372
P00469,2025-10-25,143,7,returning_players,True,40.97,36.9,15,0.446,0.418,0.834,0.429
P00470,2026-03-05,12,3,new_players,False,0.0,10.6,4,0.054,0.18,0.465,0.381
P00471,2025-11-22,115,2,returning_players,False,0.0,44.2,21,0.489,0.397,0.966,0.303
P00472,2026-03-03,14,0,new_players,False,0.0,24.2,3,0.033,0.157,0.571,0.357
P00473,2025-11-27,110,1,active_non_payers,False,0.0,68.2,26,0.865,0.15,0.753,0.162
P00474,2025-08-21,208,25,churn_risk_players,False,0.0,9.0,8,0.34,0.263,0.757,0.86
P00475,2026-03-10,7,3,new_players,False,0.0,16.4,2,0.088,0.267,0.459,0.418
P00476,2025-12-25,82,1,active_non_payers,False,0.0,71.7,28,0.904,0.283,0.687,0.15
P00477,2025-01-01,440,2,high_value_payers,True,83.94,58.4,46,0.893,0.949,0.437,0.107
P00478,2025-11-14,123,13,churn_risk_players,False,0.0,19.3,12,0.24,0.131,0.774,0.968
P00479,2025-08-27,202,1,active_non_payers,False,0.0,84.3,24,0.905,0.158,0.674,0.073
P00480,2025-11-03,134,0,active_non_payers,False,0.0,74.2,24,0.831,0.287,0.687,0.097
P00481,2025-07-28,232,10,returning_players,False,0.0,41.5,25,0.583,0.558,0.963,0.326
P00482,2026-03-10,7,1,new_players,False,0.0,23.7,1,0.099,0.177,0.489,0.27
P00483,2025-12-04,103,9,returning_players,False,0.0,38.6,21,0.526,0.26,0.876,0.401
P00484,2026-02-07,38,2,active_non_payers,False,0.0,87.1,24,0.661,0.146,0.655,0.159
P00485,2026-03-13,4,0,new_players,False,0.0,14.5,4,0.045,0.171,0.352,0.357
P00486,2025-10-04,164,0,high_value_payers,True,165.01,61.2,37,0.864,0.902,0.476,0.069
P00487,2025-10-19,149,3,active_non_payers,False,0.0,70.8,26,0.913,0.256,0.514,0.091
P00488,2026-03-08,9,1,new_players,False,0.0,16.7,3,0.063,0.174,0.386,0.417
P00489,2026-03-05,12,4,new_players,False,0.0,11.0,4,0.051,0.16,0.389,0.282
P00490,2025-07-26,234,8,returning_players,False,0.0,46.2,14,0.67,0.506,0.862,0.368
P00491,2026-03-04,13,0,new_players,False,0.0,14.0,3,0.088,0.135,0.587,0.466
P00492,2025-06-06,284,16,churn_risk_players,True,5.03,13.6,10,0.574,0.284,0.846,0.955
P00493,2025-03-18,364,16,churn_risk_players,False,0.0,21.7,15,0.396,0.337,0.747,0.845
P00494,2025-05-05,316,27,churn_risk_players,False,0.0,8.1,21,0.209,0.21,0.737,0.876
P00495,2026-03-04,13,3,new_players,False,0.0,10.9,5,0.121,0.182,0.573,0.336
P00496,2025-09-30,168,1,active_non_payers,False,0.0,47.4,25,0.626,0.215,0.765,0.193
P00497,2025-11-10,127,1,high_value_payers,True,273.15,62.6,49,0.939,0.935,0.516,0.072
P00498,2025-04-09,342,4,returning_players,False,0.0,32.8,15,0.726,0.441,0.853,0.409
P00499,2025-12-17,90,10,returning_players,False,0.0,34.3,12,0.696,0.655,0.855,0.297
P00500,2025-04-28,323,2,high_value_payers,True,133.6,45.8,43,0.924,0.94,0.622,0.038
P00501,2025-06-11,279,0,high_value_payers,True,166.12,71.3,49,0.982,0.964,0.596,0.091
P00502,2026-01-09,67,3,active_non_payers,False,0.0,60.4,27,0.949,0.244,0.648,0.203
P00503,2025-03-31,351,2,high_value_payers,True,135.82,80.1,46,0.999,0.977,0.462,0.063
P00504,2025-02-23,387,2,high_value_payers,True,407.85,50.6,31,0.975,0.943,0.463,0.068
P00505,2026-03-04,13,4,new_players,True,1.89,15.8,2,0.043,0.22,0.462,0.358
P00506,2026-03-03,14,2,new_players,False,0.0,17.0,2,0.078,0.261,0.46,0.481
P00507,2026-02-04,41,1,active_non_payers,False,0.0,79.2,25,0.798,0.231,0.54,0.122
P00508,2025-04-04,347,42,churn_risk_players,False,0.0,10.2,6,0.303,0.233,0.663,0.824
P00509,2026-03-12,5,0,new_players,False,0.0,17.1,1,0.056,0.118,0.541,0.346
P00510,2026-03-13,4,1,new_players,False,0.0,13.5,1,0.06,0.338,0.584,0.342
P00511,2025-11-01,136,3,returning_players,True,34.39,23.9,25,0.705,0.361,0.907,0.436
P00512,2025-10-01,167,6,returning_players,True,11.59,38.8,21,0.503,0.503,0.824,0.36
P00513,2025-06-29,261,9,churn_risk_players,False,0.0,19.9,10,0.236,0.463,0.662,0.89
P00514,2025-02-26,384,1,high_value_payers,True,465.95,44.2,50,0.909,0.912,0.472,0.085
P00515,2025-09-26,172,2,active_non_payers,False,0.0,80.0,29,0.54,0.241,0.583,0.122
P00516,2025-09-29,169,3,active_non_payers,False,0.0,87.6,21,0.921,0.204,0.714,0.109
P00517,2025-11-15,122,3,active_non_payers,False,0.0,63.6,30,0.823,0.191,0.676,0.117
P00518,2026-01-09,67,2,active_non_payers,False,0.0,72.8,22,0.47,0.321,0.777,0.068
P00519,2026-01-11,65,3,active_non_payers,False,0.0,67.4,23,0.841,0.22,0.62,0.103
P00520,2025-07-05,255,2,high_value_payers,True,140.88,67.4,41,0.957,0.878,0.504,0.045
P00521,2025-06-03,287,0,high_value_payers,True,140.4,69.0,40,0.944,0.916,0.692,0.084
P00522,2025-09-13,185,1,active_non_payers,False,0.0,85.6,33,0.913,0.269,0.74,0.15
P00523,2026-03-14,3,1,new_players,False,0.0,24.4,4,0.049,0.187,0.658,0.392
P00524,2026-01-05,71,3,active_non_payers,False,0.0,82.8,31,0.536,0.175,0.655,0.146
P00525,2025-08-20,209,0,active_non_payers,False,0.0,77.7,33,0.703,0.274,0.756,0.32
P00526,2026-02-11,34,3,active_non_payers,False,0.0,65.6,24,0.663,0.252,0.65,0.108
P00527,2025-10-19,149,11,returning_players,True,67.87,41.2,24,0.586,0.345,0.944,0.25
P00528,2025-03-29,353,2,high_value_payers,True,155.2,44.8,45,0.964,0.934,0.562,0.182
P00529,2026-03-09,8,3,new_players,False,0.0,15.6,2,0.096,0.184,0.557,0.293
P00530,2026-01-29,47,3,active_non_payers,False,0.0,72.0,29,0.847,0.253,0.689,0.183
P00531,2025-04-07,344,9,returning_players,False,0.0,40.9,24,0.734,0.313,0.91,0.344
P00532,2025-03-15,367,28,churn_risk_players,False,0.0,8.2,15,0.337,0.182,0.768,0.9
P00533,2026-03-06,11,4,new_players,False,0.0,17.1,2,0.118,0.3,0.355,0.34
P00534,2025-09-27,171,42,churn_risk_players,False,0.0,13.6,9,0.304,0.378,0.579,0.906
P00535,2025-04-10,341,7,returning_players,True,30.51,23.6,20,0.377,0.292,0.926,0.397
P00536,2025-12-04,103,10,churn_risk_players,False,0.0,9.9,9,0.258,0.214,0.696,0.787
P00537,2025-10-27,141,38,churn_risk_players,False,0.0,13.2,17,0.297,0.147,0.727,0.823
P00538,2026-03-05,12,2,new_players,False,0.0,22.5,1,0.047,0.241,0.363,0.298
P00539,2026-03-09,8,3,new_players,False,0.0,20.6,3,0.047,0.261,0.577,0.481
P00540,2025-05-17,304,10,churn_risk_players,False,0.0,18.2,14,0.286,0.339,0.876,0.98
P00541,2025-03-29,353,15,churn_risk_players,False,0.0,7.9,14,0.61,0.197,0.81,0.982
P00542,2025-08-13,216,7,returning_players,True,7.75,51.2,19,0.566,0.319,0.868,0.512
P00543,2025-03-13,369,40,churn_risk_players,False,0.0,8.1,17,0.416,0.139,0.688,0.868
P00544,2026-02-16,29,0,active_non_payers,False,0.0,69.8,30,0.841,0.243,0.71,0.088
